ID,Frame Name,Cycle Time [ms],Launch Type,Launch Parameter,Signal Byte No.,Signal Bit No.,Signal Name,Signal Function,Signal Length [Bit],Signal Default, Signal Not Available,Byteorder,is signed,ADD,Name / Phys. Range,Function / Increment Unit,Value,frame.,signal.
 EFh,ADD_ChassisCANFD_0xEF,10,cyclic,0,5,6,XAccelStaFrmADD,IMUxÖá¼ÓËÙ¶È×´Ì¬Î» 0Õý³£ 1¹¦ÄÜ°²È«Òì³£ 2³¬Á¿³Ì 3ÎÞÐ§ÊýÖµ,2,0, ,m,u,s,0..3,,"0: available, 1: abnormal, 2: outrange, 3: CRC_check_failed",,
 EFh,ADD_ChassisCANFD_0xEF,10,cyclic,0,6,0,XAngRateValFrmADD,"'IMUxÖá½ÇËÙÂÊ£¬rad/s
[-500¡ã/s£¬500¡ã/s],pi:3.1415926'
",22,-8.72665, ,m,u,s,-8.72665..8.72665,1e-05  rad/s,,,
 EFh,ADD_ChassisCANFD_0xEF,10,cyclic,0,9,0,YAccelValFrmADD,"IMUyÖá¼ÓËÙ¶È m s^2
10g 10g  g 9.81",20,-98.100, ,m,u,s,-98.1..98.1,0.001  m/s^2,,,
 EFh,ADD_ChassisCANFD_0xEF,10,cyclic,0,12,0,YAngRateValFrmADD,"IMUyÖá½ÇËÙÂÊ rad s
500 s 500 s  pi 3.1415926",22,-8.72665, ,m,u,s,-8.72665..8.72665,1e-05  rad/s,,,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,1,0,BcpSysStsSigGrpChks,,8,0, ,m,u,r,0..255,,,,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,2,0,BCPMstCylPVld,QualifierforBCPmastercyclinder spressuresignal,2,0, ,m,u,r,0..3,,"0: NotInitialized, 1: Normal, 2: Faulty",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,2,0,BCPMstCylPVld,QualifierforBCPmastercyclinder spressuresignal,2,0, ,m,u,r,0..3,,"0: NotInitialized, 1: Normal, 2: Faulty",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,2,0,BCPMstCylPVld,QualifierforBCPmastercyclinder spressuresignal,2,0, ,m,u,r,0..3,,"0: NotInitialized, 1: Normal, 2: Faulty",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,14,1,HBBActv,HBB active,1,0, ,m,u,r,0..1,,"0: NotActive, 1: Active",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,14,1,HBBActv,HBB active,1,0, ,m,u,r,0..1,,"0: NotActive, 1: Active",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,2,4,BcpSysStsSigGrpCntr,,4,0, ,m,u,r,0..15,,,,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,3,0,BrkFldWarn,Brake Fluid Warning,1,0, ,m,u,r,0..1,,"0: NoWarning, 1: Warning",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,3,0,BrkFldWarn,Brake Fluid Warning,1,0, ,m,u,r,0..1,,"0: NoWarning, 1: Warning",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,3,1,BrkPedlAppld,"Indicates whether the driver operates the
brake pedal. Only active when the driver brakes",1,0, ,m,u,r,0..1,,"0: NotApplied, 1: Applied",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,3,1,BrkPedlAppld,"Indicates whether the driver operates the
brake pedal. Only active when the driver brakes",1,0, ,m,u,r,0..1,,"0: NotApplied, 1: Applied",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,3,2,BrkPedlAppldVld,Qualifier for brake pedal applied signal,2,0, ,m,u,r,0..3,,"0: BrkPedlAppld_NotInitialized, 1: BrkPedlAppld_Normal, 2: BrkPedlAppld_Faulty",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,3,2,BrkPedlAppldVld,Qualifier for brake pedal applied signal,2,0, ,m,u,r,0..3,,"0: BrkPedlAppld_NotInitialized, 1: BrkPedlAppld_Normal, 2: BrkPedlAppld_Faulty",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,3,2,BrkPedlAppldVld,Qualifier for brake pedal applied signal,2,0, ,m,u,r,0..3,,"0: BrkPedlAppld_NotInitialized, 1: BrkPedlAppld_Normal, 2: BrkPedlAppld_Faulty",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,3,4,BCPBrkLiIllmnReq,Request to illuminate brake light from BCP,1,0, ,m,u,r,0..1,,"0: NoRequest, 1: Request",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,3,4,BCPBrkLiIllmnReq,Request to illuminate brake light from BCP,1,0, ,m,u,r,0..1,,"0: NoRequest, 1: Request",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,3,5,InpRodStkVld,Qualifier for Input Rod Stroke signal,1,0, ,m,u,r,0..1,,"0: Invalid, 1: Valid",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,3,5,InpRodStkVld,Qualifier for Input Rod Stroke signal,1,0, ,m,u,r,0..1,,"0: Invalid, 1: Valid",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,3,6,InpRodStk,Input Rod Stroke,10,0.00, ,m,u,r,-5..46.1,0.05  mm,,,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,5,0,BrkPedlPerctVld,Qualifier for Brake Pedal Percentage signal,1,0, ,m,u,r,0..1,,"0: Invalid, 1: Valid",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,5,0,BrkPedlPerctVld,Qualifier for Brake Pedal Percentage signal,1,0, ,m,u,r,0..1,,"0: Invalid, 1: Valid",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,5,1,BrkPedlPerct,Brake Pedal Percentage,7,0.0, ,m,u,r,0..100,%,,,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,6,0,BCPSysSts,BCP System Status,2,0, ,m,u,r,0..3,,"0: Off, 1: DegradedPedalFeeling, 2: On",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,6,0,BCPSysSts,BCP System Status,2,0, ,m,u,r,0..3,,"0: Off, 1: DegradedPedalFeeling, 2: On",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,6,0,BCPSysSts,BCP System Status,2,0, ,m,u,r,0..3,,"0: Off, 1: DegradedPedalFeeling, 2: On",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,6,2,BCPBrkSysWarnText,BCP Brake System Warning Text,3,0, ,m,u,r,0..7,,"0: NoWarning, 1: the_brake_system_fault, 2: Please_check_because_the_brake_system_leakage, 3: Overheat_of_brake_system, 4: reserved, 5: reserved, 6: reserved, 7: reserved",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,6,2,BCPBrkSysWarnText,BCP Brake System Warning Text,3,0, ,m,u,r,0..7,,"0: NoWarning, 1: the_brake_system_fault, 2: Please_check_because_the_brake_system_leakage, 3: Overheat_of_brake_system, 4: reserved, 5: reserved, 6: reserved, 7: reserved",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,6,2,BCPBrkSysWarnText,BCP Brake System Warning Text,3,0, ,m,u,r,0..7,,"0: NoWarning, 1: the_brake_system_fault, 2: Please_check_because_the_brake_system_leakage, 3: Overheat_of_brake_system, 4: reserved, 5: reserved, 6: reserved, 7: reserved",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,6,2,BCPBrkSysWarnText,BCP Brake System Warning Text,3,0, ,m,u,r,0..7,,"0: NoWarning, 1: the_brake_system_fault, 2: Please_check_because_the_brake_system_leakage, 3: Overheat_of_brake_system, 4: reserved, 5: reserved, 6: reserved, 7: reserved",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,6,2,BCPBrkSysWarnText,BCP Brake System Warning Text,3,0, ,m,u,r,0..7,,"0: NoWarning, 1: the_brake_system_fault, 2: Please_check_because_the_brake_system_leakage, 3: Overheat_of_brake_system, 4: reserved, 5: reserved, 6: reserved, 7: reserved",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,6,2,BCPBrkSysWarnText,BCP Brake System Warning Text,3,0, ,m,u,r,0..7,,"0: NoWarning, 1: the_brake_system_fault, 2: Please_check_because_the_brake_system_leakage, 3: Overheat_of_brake_system, 4: reserved, 5: reserved, 6: reserved, 7: reserved",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,6,2,BCPBrkSysWarnText,BCP Brake System Warning Text,3,0, ,m,u,r,0..7,,"0: NoWarning, 1: the_brake_system_fault, 2: Please_check_because_the_brake_system_leakage, 3: Overheat_of_brake_system, 4: reserved, 5: reserved, 6: reserved, 7: reserved",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,6,2,BCPBrkSysWarnText,BCP Brake System Warning Text,3,0, ,m,u,r,0..7,,"0: NoWarning, 1: the_brake_system_fault, 2: Please_check_because_the_brake_system_leakage, 3: Overheat_of_brake_system, 4: reserved, 5: reserved, 6: reserved, 7: reserved",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,6,5,BrkFldWarnVld,Qualifier for Brake Fluid Warning Signal,1,0, ,m,u,r,0..1,,"0: Invalid, 1: Valid",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,6,5,BrkFldWarnVld,Qualifier for Brake Fluid Warning Signal,1,0, ,m,u,r,0..1,,"0: Invalid, 1: Valid",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,6,6,BCPSimulatorP,Pressure in the BCP Plunger,10,0.0, ,m,u,r,-30..276.6,0.3  bar,,,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,8,0,BCPSimulatorPVld,Qualifier for BCP Plunger's pressure signal,2,0.0, ,m,u,r,0..2,,"0: NotInitialized, 1: Normal, 2: Faulty",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,8,0,BCPSimulatorPVld,Qualifier for BCP Plunger's pressure signal,2,0.0, ,m,u,r,0..2,,"0: NotInitialized, 1: Normal, 2: Faulty",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,8,0,BCPSimulatorPVld,Qualifier for BCP Plunger's pressure signal,2,0.0, ,m,u,r,0..2,,"0: NotInitialized, 1: Normal, 2: Faulty",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,8,2,APBAplAvlBCP,"APB Apply Avalible from BCP
BCP²à¿¨Ç¯ÊÇ·ñ¿ÉÒÔ¼Ð½ô",2,0.0, ,m,u,r,0..2,,"0: Available, 1: NotAvailable_fault, 2: NotAvailable_SpeedLimit",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,8,2,APBAplAvlBCP,"APB Apply Avalible from BCP
BCP²à¿¨Ç¯ÊÇ·ñ¿ÉÒÔ¼Ð½ô",2,0.0, ,m,u,r,0..2,,"0: Available, 1: NotAvailable_fault, 2: NotAvailable_SpeedLimit",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,8,2,APBAplAvlBCP,"APB Apply Avalible from BCP
BCP²à¿¨Ç¯ÊÇ·ñ¿ÉÒÔ¼Ð½ô",2,0.0, ,m,u,r,0..2,,"0: Available, 1: NotAvailable_fault, 2: NotAvailable_SpeedLimit",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,8,4,APBRelAvlBCP,"APB Release Avalible from BCP
BCP²à¿¨Ç¯ÊÇ·ñ¿ÉÒÔÊÍ·Å",2,0, ,m,u,r,0..3,,"0: Available, 1: NotAvailable_fault, 2: NotAvailable_withoutpedal, 3: NotAvailable_withcharging",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,8,4,APBRelAvlBCP,"APB Release Avalible from BCP
BCP²à¿¨Ç¯ÊÇ·ñ¿ÉÒÔÊÍ·Å",2,0, ,m,u,r,0..3,,"0: Available, 1: NotAvailable_fault, 2: NotAvailable_withoutpedal, 3: NotAvailable_withcharging",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,8,4,APBRelAvlBCP,"APB Release Avalible from BCP
BCP²à¿¨Ç¯ÊÇ·ñ¿ÉÒÔÊÍ·Å",2,0, ,m,u,r,0..3,,"0: Available, 1: NotAvailable_fault, 2: NotAvailable_withoutpedal, 3: NotAvailable_withcharging",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,8,4,APBRelAvlBCP,"APB Release Avalible from BCP
BCP²à¿¨Ç¯ÊÇ·ñ¿ÉÒÔÊÍ·Å",2,0, ,m,u,r,0..3,,"0: Available, 1: NotAvailable_fault, 2: NotAvailable_withoutpedal, 3: NotAvailable_withcharging",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,8,6,BCPMstCylP,PressureintheBCPmastercylinder,10,0.0, ,m,u,r,-30..276.6,0.3  bar,,,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,10,0,BrkAssSigGrpChks,,8,0, ,m,u,r,0..255,,,,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,11,4,BrkAssSigGrpCntr,,4,0, ,m,u,r,0..15,,,,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,12,0,ABAAvl,ABA available,1,0, ,m,u,r,0..1,,"0: NotAvailable, 1: Available",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,12,0,ABAAvl,ABA available,1,0, ,m,u,r,0..1,,"0: NotAvailable, 1: Available",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,12,1,ABAActv,ABA active,1,0, ,m,u,r,0..1,,"0: NotActive, 1: Active",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,12,1,ABAActv,ABA active,1,0, ,m,u,r,0..1,,"0: NotActive, 1: Active",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,12,2,HBAAvl,HBA available,1,0, ,m,u,r,0..1,,"0: NotAvailable, 1: Available",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,12,2,HBAAvl,HBA available,1,0, ,m,u,r,0..1,,"0: NotAvailable, 1: Available",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,12,3,HBAActv,HBA active,1,0, ,m,u,r,0..1,,"0: NotActive, 1: Active",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,12,3,HBAActv,HBA active,1,0, ,m,u,r,0..1,,"0: NotActive, 1: Active",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,12,4,APBStsBkp,BCP&BCS APB Status,3,0, ,m,u,r,0..7,,"0: Released, 1: Applied, 2: Releasing, 3: Applying, 4: Undefined",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,12,4,APBStsBkp,BCP&BCS APB Status,3,0, ,m,u,r,0..7,,"0: Released, 1: Applied, 2: Releasing, 3: Applying, 4: Undefined",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,12,4,APBStsBkp,BCP&BCS APB Status,3,0, ,m,u,r,0..7,,"0: Released, 1: Applied, 2: Releasing, 3: Applying, 4: Undefined",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,12,4,APBStsBkp,BCP&BCS APB Status,3,0, ,m,u,r,0..7,,"0: Released, 1: Applied, 2: Releasing, 3: Applying, 4: Undefined",,
150h,BCP_ChassisCANFD_0x150,20,cyclic,0,12,4,APBStsBkp,BCP&BCS APB Status,3,0, ,m,u,r,0..7,,"0: Released, 1: Applied, 2: Releasing, 3: Applying, 4: Undefined",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,1,0,BcsSysCtrSigGrpChks,,8,0, ,m,u,r,0..255,,,,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,2,0,BrkLiIllmnReq,Request to illuminate brake light,1,0, ,m,u,r,0..1,,"0: NoRequest, 1: Request",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,2,0,BrkLiIllmnReq,Request to illuminate brake light,1,0, ,m,u,r,0..1,,"0: NoRequest, 1: Request",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,2,1,HydBrkFExist,Hydraulic brake force exsit,1,0, ,m,u,r,0..1,,"0: NotExist, 1: Exist",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,2,1,HydBrkFExist,Hydraulic brake force exsit,1,0, ,m,u,r,0..1,,"0: NotExist, 1: Exist",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,2,2,VehStandStillIndcr,Indicate whether the vehicle is standstill or not,1,0, ,m,u,r,0..1,,"0: NotStandstill, 1: Standstill",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,2,2,VehStandStillIndcr,Indicate whether the vehicle is standstill or not,1,0, ,m,u,r,0..1,,"0: NotStandstill, 1: Standstill",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,14,7,SCMActv,SCM active,1,0, ,m,u,r,0..1,,"0: NotActive, 1: Active",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,14,7,SCMActv,SCM active,1,0, ,m,u,r,0..1,,"0: NotActive, 1: Active",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,15,0,DSTActv,DST active,1,0, ,m,u,r,0..1,,"0: NotActive, 1: Active",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,15,0,DSTActv,DST active,1,0, ,m,u,r,0..1,,"0: NotActive, 1: Active",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,15,1,APBSts,APB Status,3,0, ,m,u,r,0..7,,"0: Released, 1: Applied, 2: Releasing, 3: Applying, 4: Undefined",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,15,1,APBSts,APB Status,3,0, ,m,u,r,0..7,,"0: Released, 1: Applied, 2: Releasing, 3: Applying, 4: Undefined",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,15,1,APBSts,APB Status,3,0, ,m,u,r,0..7,,"0: Released, 1: Applied, 2: Releasing, 3: Applying, 4: Undefined",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,15,1,APBSts,APB Status,3,0, ,m,u,r,0..7,,"0: Released, 1: Applied, 2: Releasing, 3: Applying, 4: Undefined",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,15,1,APBSts,APB Status,3,0, ,m,u,r,0..7,,"0: Released, 1: Applied, 2: Releasing, 3: Applying, 4: Undefined",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,15,4,APBErrDetd,APB Error Status,2,0, ,m,u,r,0..3,,"0: NotInit, 1: Normal, 2: Faulty",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,15,4,APBErrDetd,APB Error Status,2,0, ,m,u,r,0..3,,"0: NotInit, 1: Normal, 2: Faulty",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,15,4,APBErrDetd,APB Error Status,2,0, ,m,u,r,0..3,,"0: NotInit, 1: Normal, 2: Faulty",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,15,7,DSTSteerTqReq,Steering wheel torque requested from DST,9,0.0, ,m,s,r,-6..6,0.1  Nm,,,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,2,3,VehStandStillIndcrVld,Qualifier for vehicle standstill indicate signal,1,0, ,m,u,r,0..1,,"0: Invalid, 1: Valid",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,2,3,VehStandStillIndcrVld,Qualifier for vehicle standstill indicate signal,1,0, ,m,u,r,0..1,,"0: Invalid, 1: Valid",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,17,0,APBAplAvlBCS,"APB Apply Avalible from BCS
BCS²à¿¨Ç¯ÊÇ·ñ¿ÉÒÔ¼Ð½ô",2,0.0, ,m,u,r,0..2,,"0: Available, 1: NotAvailable_fault, 2: NotAvailable_SpeedLimit",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,17,0,APBAplAvlBCS,"APB Apply Avalible from BCS
BCS²à¿¨Ç¯ÊÇ·ñ¿ÉÒÔ¼Ð½ô",2,0.0, ,m,u,r,0..2,,"0: Available, 1: NotAvailable_fault, 2: NotAvailable_SpeedLimit",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,17,0,APBAplAvlBCS,"APB Apply Avalible from BCS
BCS²à¿¨Ç¯ÊÇ·ñ¿ÉÒÔ¼Ð½ô",2,0.0, ,m,u,r,0..2,,"0: Available, 1: NotAvailable_fault, 2: NotAvailable_SpeedLimit",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,2,4,BcsSysCtrSigGrpCntr,,4,0, ,m,u,r,0..15,,,,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,17,2,APBRelAvlBCS,"APB Release avalialbe from BCS
BCS²à¿¨Ç¯ÊÇ·ñ¿ÉÒÔÊÍ·Å",2,0, ,m,u,r,0..3,,"0: Available, 1: NotAvailable_fault, 2: NotAvailable_withoutpedal, 3: NotAvailable_withcharging",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,17,2,APBRelAvlBCS,"APB Release avalialbe from BCS
BCS²à¿¨Ç¯ÊÇ·ñ¿ÉÒÔÊÍ·Å",2,0, ,m,u,r,0..3,,"0: Available, 1: NotAvailable_fault, 2: NotAvailable_withoutpedal, 3: NotAvailable_withcharging",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,17,2,APBRelAvlBCS,"APB Release avalialbe from BCS
BCS²à¿¨Ç¯ÊÇ·ñ¿ÉÒÔÊÍ·Å",2,0, ,m,u,r,0..3,,"0: Available, 1: NotAvailable_fault, 2: NotAvailable_withoutpedal, 3: NotAvailable_withcharging",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,17,2,APBRelAvlBCS,"APB Release avalialbe from BCS
BCS²à¿¨Ç¯ÊÇ·ñ¿ÉÒÔÊÍ·Å",2,0, ,m,u,r,0..3,,"0: Available, 1: NotAvailable_fault, 2: NotAvailable_withoutpedal, 3: NotAvailable_withcharging",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,18,0,HHCActv,HHC active,1,0, ,m,u,r,0..1,,"0: NotActive, 1: Active",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,18,0,HHCActv,HHC active,1,0, ,m,u,r,0..1,,"0: NotActive, 1: Active",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,18,1,HHCAvl,HHC available,1,0, ,m,u,r,0..1,,"0: NotAvailable, 1: Available",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,18,1,HHCAvl,HHC available,1,0, ,m,u,r,0..1,,"0: NotAvailable, 1: Available",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,18,2,AVHSts,AVH function status,2,0, ,m,u,r,0..3,,"0: Off, 1: Standby, 2: Active",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,18,2,AVHSts,AVH function status,2,0, ,m,u,r,0..3,,"0: Off, 1: Standby, 2: Active",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,18,2,AVHSts,AVH function status,2,0, ,m,u,r,0..3,,"0: Off, 1: Standby, 2: Active",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,18,4,AVHAvl,AVH available,1,0, ,m,u,r,0..1,,"0: NotAvailable, 1: Available",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,18,4,AVHAvl,AVH available,1,0, ,m,u,r,0..1,,"0: NotAvailable, 1: Available",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,18,5,SCMAvl,SCM Available,1,0, ,m,u,r,0..1,,"0: NotAvailable, 1: Available",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,18,5,SCMAvl,SCM Available,1,0, ,m,u,r,0..1,,"0: NotAvailable, 1: Available",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,18,6,CDPActv,CDP active,1,0, ,m,u,r,0..1,,"0: NotActive, 1: Active",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,18,6,CDPActv,CDP active,1,0, ,m,u,r,0..1,,"0: NotActive, 1: Active",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,18,7,CDPAvl,CDP available,1,0, ,m,u,r,0..1,,"0: NotAvailable, 1: Available",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,18,7,CDPAvl,CDP available,1,0, ,m,u,r,0..1,,"0: NotAvailable, 1: Available",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,22,0,BcsExtdFcnSigGrpChks,,8,0, ,m,u,r,0..255,,,,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,3,0,BrkSysWarnLamp,Brake System Warning Lamp,2,0, ,m,u,r,0..3,,"0: NoRequest, 1: YellowLampt, 2: RedLamp",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,3,0,BrkSysWarnLamp,Brake System Warning Lamp,2,0, ,m,u,r,0..3,,"0: NoRequest, 1: YellowLampt, 2: RedLamp",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,3,0,BrkSysWarnLamp,Brake System Warning Lamp,2,0, ,m,u,r,0..3,,"0: NoRequest, 1: YellowLampt, 2: RedLamp",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,23,4,BcsExtdFcnSigGrpCntr,,4,0, ,m,u,r,0..15,,,,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,24,0,ABPActv,ABP active,1,0, ,m,u,r,0..1,,"0: NotActive, 1: Active",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,24,0,ABPActv,ABP active,1,0, ,m,u,r,0..1,,"0: NotActive, 1: Active",,
151h,BCS_ChassisCANFD_0x151,20,cyclic,0,24,1,AEBAvl,AEB available,1,0, ,m,u,r,0..1,,"0: NotAvailable, 1: Available",,
